region,CX_ConsequenceofError,CX_ContactWithOthers,CX_CoordinateorLeadOthers,CX_CrampedWorkSpaceAwkwardPositions,CX_DealWithExternalCustomers,CX_DealWithPhysicallyAggressivePeople,CX_DealWithUnpleasantorAngryPeople,CX_DegreeofAutomation,CX_ElectronicMail,CX_ExposedtoContaminants,CX_ExposedtoDiseaseorInfections,CX_ExposedtoHazardousConditions,CX_ExposedtoHazardousEquipment,CX_ExposedtoHighPlaces,CX_ExposedtoMinorBurnsCutsBitesorStings,CX_ExposedtoRadiation,CX_ExposedtoWholeBodyVibration,CX_ExtremelyBrightorInadequateLighting,CX_FacetoFaceDiscussions,CX_FreedomtoMakeDecisions,CX_FrequencyofConflictSituations,CX_FrequencyofDecisionMaking,CX_ImpactofDecisionsonCoworkersorCompanyResults,CX_ImportanceofBeingExactorAccurate,CX_ImportanceofRepeatingSameTasks,CX_InanEnclosedVehicleorEquipment,CX_InanOpenVehicleorEquipment,CX_IndoorsEnvironmentallyControlled,CX_IndoorsNotEnvironmentallyControlled,CX_LettersandMemos,CX_LevelofCompetition,CX_OutdoorsExposedtoWeather,CX_OutdoorsUnderCover,CX_PaceDeterminedbySpeedofEquipment,CX_PhysicalProximity,CX_PublicSpeaking,CX_ResponsibilityforOutcomesandResults,CX_ResponsibleforOthersHealthandSafety,CX_SoundsNoiseLevelsAreDistractingorUncomfortable,CX_SpendTimeBendingorTwistingtheBody,CX_SpendTimeClimbingLaddersScaffoldsorPoles,CX_SpendTimeKeepingorRegainingBalance,CX_SpendTimeKneelingCrouchingStoopingorCrawling,CX_SpendTimeMakingRepetitiveMotions,CX_SpendTimeSitting,CX_SpendTimeStanding,CX_SpendTimeUsingYourHandstoHandleControlorFeelObjectsToolsorControls,CX_SpendTimeWalkingandRunning,CX_StructuredversusUnstructuredWork,CX_Telephone,CX_TimePressure,CX_VeryHotorColdTemperatures,CX_WearCommonProtectiveorSafetyEquipmentsuchasSafetyShoesGlassesGlovesHearingProtectionHardHatsorLifeJackets,CX_WearSpecializedProtectiveorSafetyEquipmentsuchasBreathingApparatusSafetyHarnessFullProtectionSuitsorRadiationProtection,CX_WorkWithWorkGrouporTeam,SK_ActiveLearning,SK_ActiveListening,SK_ComplexProblemSolving,SK_Coordination,SK_CriticalThinking,SK_EquipmentMaintenance,SK_EquipmentSelection,SK_Installation,SK_Instructing,SK_JudgmentandDecisionMaking,SK_LearningStrategies,SK_ManagementofFinancialResources,SK_ManagementofMaterialResources,SK_ManagementofPersonnelResources,SK_Mathematics,SK_Monitoring,SK_Negotiation,SK_OperationMonitoring,SK_OperationandControl,SK_OperationsAnalysis,SK_Persuasion,SK_Programming,SK_QualityControlAnalysis,SK_ReadingComprehension,SK_Repairing,SK_Science,SK_ServiceOrientation,SK_SocialPerceptiveness,SK_Speaking,SK_SystemsAnalysis,SK_SystemsEvaluation,SK_TechnologyDesign,SK_TimeManagement,SK_Troubleshooting,SK_Writing,target_churn
"Muskegon, MI",2.789792531120332,4.468775501383126,3.5594333506224065,1.8910680325034577,3.5870396784232366,1.5845210926694329,3.2270478907330564,2.1476927731673583,3.3745059647302904,2.777554460580913,1.7813399031811894,1.7713757780082988,2.13887102351314,1.5219562586445365,2.2614233229598892,1.1244151970954357,1.2678682572614108,1.9252679806362378,4.570779737206085,3.842649982710927,3.0702969398340247,3.8367652143845086,3.8062828492392806,4.164750605117566,3.3484011929460578,2.06142505186722,1.5738723201936378,3.8831193810511757,2.2325903354080223,2.9194869467496543,2.939241009681881,2.224185684647303,1.700276192946058,1.9963740491009683,3.5455618948824346,2.010709284232365,3.140237724757953,3.2044355117565697,3.085436981327801,2.4645578319502075,1.3499623962655602,1.570516511065007,1.9052048755186721,3.1570682053941908,2.656637275242047,3.5012201763485473,3.4585822959889345,2.920067427385892,3.8856163554633474,3.9853349757952974,3.838272821576763,2.3548435338865836,2.9609055152143844,1.4237962482710926,4.219309733748271,2.8823258125864455,3.5028276279391424,2.9029918741355463,3.1355835062240667,3.2686272475795297,1.5906587136929462,1.5729214211618257,1.2174567773167357,2.7081945885200556,3.0445586964038727,2.5668149204702626,1.8061912171507608,1.9247242392807746,2.4863169951590596,2.4320331950207468,3.1909262621023515,2.6550393326417705,2.4476754840940527,2.177770141770401,1.7761125518672198,2.7646602697095437,1.383403786307054,2.272492652143845,3.251165715767635,1.5681293222683264,1.4415011237897648,3.0355666493775932,3.168380013831259,3.4484245331950207,2.399288986860304,2.3853349757952973,1.6150082123098202,3.0629486514522823,1.9373197614107884,2.905138312586445,10.909420898027696
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2.705319787769872,4.552830289249126,3.5905091078021463,1.9012575124086164,3.8250144257805814,1.696135015526052,3.4019519792659967,2.092193207657889,3.2141595393530404,2.6079634709895108,1.9756669356218979,1.7279074549499986,1.8376815570062839,1.514523215726546,2.189938507053962,1.1703715983275875,1.2658567202132083,1.8848935181789286,4.545455512359715,3.8038210958703145,3.134067850069684,3.854787207511186,3.830559426880853,4.117991613486882,3.3485251717645905,2.0556176923641165,1.4544769309763075,3.982340057214113,1.9638583583950708,2.8759192645296947,2.9498637374996943,2.2675831438421477,1.6923044817721704,1.777487224626519,3.678700017115333,2.0213810362111544,3.142479058167681,3.230213794958312,2.896103132105919,2.593243697889924,1.3645071517641019,1.6407074989608548,2.013768576248808,3.2749288491161153,2.4696374238978946,3.6860193892271202,3.4113699112447735,3.1374402063620135,3.824345191813981,4.05915364678843,3.6846778894349494,2.3086928531259936,2.795762072422309,1.4091528399227364,4.261259933005697,2.8844167583559503,3.5186284505733636,2.841059292403237,3.1614496931465315,3.2199508300936452,1.433101542825008,1.4431658475757352,1.1656909459888996,2.6917725616763244,2.9947140516883053,2.5541083889581655,1.8199296804322844,1.9041034744125773,2.5116472040881197,2.3801185359055235,3.1574740947211426,2.703957651776327,2.2911061395144134,2.0218736399422967,1.6514461233770996,2.8327957407271573,1.3206672534780803,2.1491437443458277,3.1658384312574883,1.4151100271400279,1.3701375583755104,3.2024872979779455,3.234467101885132,3.4712641873884444,2.345197486491112,2.3134304017213134,1.5230500990244262,3.037625785471527,1.8361375583755104,2.81558605344874,11.572953511874685
"Napa, CA",2.778466987547282,4.417606095137915,3.5672486373199033,1.9118941253346933,3.559755514471503,1.6147394173148029,3.2497830841727233,2.1840939903948318,3.227541640103702,2.7241832339878447,1.8111466275659824,1.7560064122997152,1.9400917059798546,1.5369208476773344,2.1917816072718774,1.1998038617238302,1.2806164201623529,1.9091182769135961,4.522610443495261,3.8842831027667986,3.049616375005313,3.7838651371711505,3.7806858159080283,4.0388976794593905,3.25869174741808,2.0217484805984105,1.5724999389051808,3.8290339262187087,2.1304128841004717,2.91773892855625,2.9381152593607887,2.2547109285349993,1.7225297478643375,1.9582148067278677,3.497098758447023,2.0364464278124865,3.2041243943644013,3.2762443367758936,2.9475921575502575,2.562881863870118,1.3665284303412808,1.6489852761485826,1.9703593119129585,3.236352270070976,2.5810576389774322,3.5715971885758,3.43259996174933,2.9993198738790428,3.8827625616260786,3.945987252433168,3.67451468400697,2.345426359492541,2.897817958689277,1.477726425368694,4.199334151472651,2.8866879223511415,3.497483469866973,2.8801793000127502,3.1662596928258746,3.243769189085809,1.5346512813974245,1.5245242705809852,1.158970924178673,2.6704315897403204,3.0257159489353564,2.5676895719112585,1.8326732808449149,1.9089002852862424,2.5544047850524882,2.3533846343873517,3.177816348973607,2.6322300140252453,2.3700571900633265,2.072356807025373,1.7446626875345317,2.783845546984572,1.340878493029878,2.2115614560754815,3.190093127098474,1.5031604349951124,1.5016761868332695,3.0814797696459686,3.18694028114242,3.440504406795869,2.377078227931489,2.320692278677377,1.5330508308895405,3.0222940759275785,1.8828393179693144,2.859698388159293,11.20310836091524
"Naples-Immokalee-Marco Island, FL",2.7566896198670032,4.506214934206747,3.5928190776929787,1.9734281367371351,3.7426461999759706,1.6455520913322155,3.3079361134182714,2.1182229683492397,3.241308465625049,2.6544598919726483,1.916114891371916,1.7854648989463677,1.963149564077249,1.596693255603788,2.2557748272241462,1.1827580824622712,1.3062158770953805,1.9224484153724801,4.549041662095877,3.8319452837285106,3.100657963882925,3.8264851253441154,3.8142424242424244,4.126414379965837,3.3157170837838823,2.0778542779980462,1.5013685440859204,3.90827163289506,2.0180208506370376,2.9080300653492346,2.986984347003913,2.331775414897118,1.7028228596950368,1.8415950619799095,3.665874089106894,1.9666479551592464,3.2331324588759514,3.26377058291935,2.9814946848244555,2.610415662398855,1.4406593978049762,1.6753673922468957,2.038694548484326,3.3066299044574343,2.55250603866627,3.627283080764549,3.441191072072213,3.093797069993157,3.850286517998464,4.08744738367993,3.73573980713879,2.3644764303960133,2.8938020769668764,1.5045516551482765,4.260771849681089,2.887707414604588,3.514637170707245,2.86109879958001,3.1656859632351786,3.251161915657175,1.4562382138920666,1.4994737453835023,1.1788017165274536,2.6572157282182274,3.017915680682014,2.5310565001854437,1.863812412175539,1.9486820610866464,2.542752824748084,2.3984258356709662,3.1614852219836704,2.668229701775556,2.3223958904682056,2.038351054938281,1.7410332727377202,2.785918117565937,1.3299651705818745,2.184237957927839,3.1955033014161613,1.442233196470828,1.4385268657963883,3.1509850078095205,3.197921505174134,3.4546361860285324,2.3802900466481747,2.3425499260837994,1.5498872373101815,3.0562483845522976,1.8547859303254925,2.8232032173136297,11.032697667595716
"Nashville-Davidson--Murfreesboro--Franklin, TN",2.8701450220348113,4.506701223276993,3.610820012855264,1.8904206358951092,3.715519865436802,1.6542448808919636,3.2657198977113886,2.1532923629285055,3.5597681088495516,2.604369718642004,1.9091163545620595,1.7554339343500607,1.923147313023731,1.5009413485398089,2.0954880722405034,1.1692224379708172,1.2617847166189955,1.8995358688373276,4.57801892838238,3.9320414578368386,3.1340724944513436,3.9046351876408605,3.8361548918996244,4.168079017386959,3.3745136212008173,2.094934831451039,1.5164084580855244,3.976649299197111,2.1121118195538777,3.073401786055352,2.9911317163687507,2.222728557668995,1.683265015283654,1.84291515837545,3.5288038106619957,2.086035524458134,3.227784907615945,3.2008224443633684,2.9992492024902884,2.3882826209147114,1.3473165363209934,1.5603343900531907,1.8612725101598684,3.143040737115697,2.8649307632160146,3.3290203339640128,3.3030715934524686,2.81572722517293,3.9368791153021303,4.177989665116083,3.865921607056129,2.2689261559018448,2.7807321786203474,1.451809060349579,4.259502032363458,2.9696683014446386,3.5651482097349194,2.9712285672188425,3.193893648805723,3.3401859982864845,1.4990086001248886,1.489190183263522,1.1864043311871513,2.754629975373087,3.094904861301134,2.6345695336088366,1.8505421407483804,1.9475822542005685,2.5611786413958213,2.4196586321266227,3.232697101250991,2.7036387216691105,2.3623479258900653,2.0415726026179835,1.8261109571441823,2.811454278253711,1.4060296953481717,2.187623476214643,3.3334190995390345,1.4724847021188188,1.5192878113542618,3.123737692975132,3.2380780462259393,3.518085601909346,2.4714956281188045,2.437960258407179,1.578954345492433,3.093867535235039,1.859234225990709,2.995016729188934,10.224840744343679
"New Bedford, MA",2.7727206829646875,4.561221653084982,3.64150648040357,1.840221187427241,3.7535859526581294,1.7479336437718278,3.3398924330616997,2.1246228172293367,3.525053240201785,2.573130151338766,2.0866258440046566,1.6652276290259993,1.7695164144353899,1.434315095071789,2.032890648040357,1.1460967015909973,1.2044132712456346,1.8120006208769888,4.602040201785021,3.9021252619324795,3.169891656965464,3.8732662010089247,3.8271505626697713,4.113421885913853,3.3411688009313156,1.977720993403182,1.404884904928211,4.0463572370974,2.0133050834303456,3.0685306946061313,2.909568723321692,2.156101668606907,1.6161015909972838,1.777037951105937,3.6151076445479235,2.0831065580131938,3.170868141249515,3.2048302677532012,2.984977415599534,2.4328166860690725,1.3131954986418315,1.565333178114086,1.9151531237873496,3.1368925882809466,2.7273735351183546,3.456706169965076,3.2428247574699265,2.929288863019014,3.9338063639891345,4.131085758634071,3.791285681024447,2.1437081102056657,2.676724485836244,1.4160035700426852,4.295649747768723,2.9482415211486224,3.6027188203337217,2.9508754365541328,3.2338253007372915,3.3356634846720996,1.367547923942569,1.4108533178114087,1.128000388048118,2.7911313930927437,3.0947426464881644,2.663081257275902,1.8335742336049672,1.9328946061311603,2.567929220023283,2.4086346915017462,3.259564920450136,2.7244602250679084,2.2818956150562673,1.961857819169577,1.7784834303453627,2.8299802095459836,1.3809282887077998,2.1255050058207217,3.31947062475747,1.3558529297632906,1.5244244470314319,3.2069930151338766,3.2892798603026776,3.5444207217694994,2.443881490104773,2.4303215366705473,1.566207450523865,3.1044906480403567,1.7659189755529685,3.00077213814513,10.726517341040463
"New Bern, NC",2.9060615476190472,4.523966904761905,3.6070055952380953,2.0003678571428574,3.730065476190476,1.6962994047619047,3.290547380952381,2.128619047619048,3.5516817857142855,2.7671719047619048,1.9818479761904761,1.8708203571428572,2.071741428571429,1.5716404761904763,2.166002619047619,1.1872186904761906,1.3320636904761904,1.996232857142857,4.618809047619048,3.918067023809524,3.1209592857142856,3.9519779761904763,3.885152380952381,4.186945476190476,3.375917857142857,2.2038434523809523,1.579069523809524,3.964765595238095,2.1932561904761902,3.0255060714285715,2.9597036904761906,2.3430363095238094,1.7472509523809523,1.848452142857143,3.583994523809524,2.048150119047619,3.2064329761904764,3.2512733333333332,3.076834285714286,2.492172142857143,1.403109880952381,1.6219060714285716,1.971304880952381,3.134964523809524,2.7618435714285714,3.419142619047619,3.3693010714285716,2.88440880952381,3.9162416666666666,4.199382142857143,3.8424466666666666,2.341037857142857,2.9725529761904763,1.552782380952381,4.270959404761904,2.950362976190476,3.5429296428571426,2.981374404761905,3.185228333333333,3.3463545238095236,1.6165797619047617,1.5863404761904762,1.2598916666666666,2.7581036904761906,3.1013640476190476,2.624441547619048,1.8497533333333331,1.9595230952380953,2.5583066666666667,2.467229880952381,3.23840869047619,2.6759511904761903,2.438434523809524,2.138012619047619,1.8209217857142856,2.8084422619047618,1.41543,2.2755183333333333,3.3233646428571424,1.6061494047619047,1.5804420238095236,3.1331232142857144,3.2099740476190477,3.4913454761904763,2.502653095238095,2.456359642857143,1.6408566666666666,3.095214166666667,1.9804079761904763,2.9731533333333333,10.320468319559229
"New Haven, CT",2.8280235117804406,4.530228681983071,3.633570909090909,1.8231623531567185,3.719042922575208,1.659769902165549,3.2659684276867833,2.127932749257997,3.6626646176395146,2.559401088270859,2.015981431973911,1.7200834348319958,1.8255927360668351,1.4372736301344766,2.0123077915796417,1.1803977692279506,1.2118843714044922,1.8158288849803963,4.59399089370122,3.945153995822799,3.1301331266717964,3.892986062804588,3.8364646454875233,4.162670444468873,3.351745894983694,2.006131584038694,1.4309818474955112,4.069203948554469,2.0034754607746144,3.1011306232824007,2.9431120010259795,2.1160472258253638,1.6085220702795795,1.7550438767359204,3.5392660312923674,2.090938370891503,3.193156384155949,3.1450310410025284,2.9503207900040307,2.343983379135979,1.2995649738008868,1.5266482210252466,1.8358256252977174,3.0971117841046496,2.8896757817595544,3.2979079051702023,3.2367344281997728,2.7860879022388336,3.965665539555165,4.201782398592942,3.8244738243376935,2.1107059374885493,2.6830347711699827,1.4290988926752408,4.26968925433293,3.0058805247151072,3.601784921036239,2.98926544355282,3.2151383276538055,3.3685306372064048,1.4489425158477154,1.4623247861932505,1.164640904327434,2.7993659536110806,3.1250857293613277,2.67410619251768,1.8452762698325456,1.9391627349675717,2.5829639441574144,2.4378048330951594,3.2537633336997542,2.723959218057235,2.3078927727089518,1.9644327148144078,1.838844936425928,2.834126956872229,1.4226313978967424,2.1537497094280167,3.3769958293943056,1.4306026001245833,1.567604871935803,3.1677198285148953,3.2709291949727017,3.549493158916859,2.5022633249056465,2.467559483346158,1.5798270272250925,3.114516953574438,1.8055550855593419,3.046526269466124,10.178055290753099
"New Orleans-Metairie, LA",2.862876085357032,4.538625884505588,3.639921673113239,1.922304967380621,3.757729719525797,1.6791655926981182,3.303885232035184,2.1229202146970803,3.5158712473219804,2.6379405293367344,1.972428373683077,1.7977665598910018,1.9098507984362576,1.5409916691514267,2.1387965547420267,1.2013462282031317,1.2764728605525002,1.9296944566381746,4.578724091544085,3.9136201164110123,3.148616800636651,3.9100108276874064,3.8588556882371456,4.173751457380842,3.3894720937279135,2.0810553897898445,1.4728146924557162,4.023577720536267,2.074631441050446,3.068800843714109,2.972930880184866,2.267922482730917,1.7154189802544395,1.809539319603653,3.587879724495318,2.064282649748211,3.2449234631758546,3.255344767026129,2.973736857689504,2.4717437080351625,1.3757709548104955,1.5962350296652752,1.914130301166733,3.1726242918433605,2.7548398975864696,3.4235333337474603,3.3347775808375295,2.915092147329711,3.912843345881372,4.1729694433171,3.8141103913359173,2.28494121126535,2.8325487126871853,1.5013975792224357,4.281445335276968,2.9731935103586893,3.566868551702337,2.950843965690984,3.1963814065398886,3.328585006060054,1.4794841292848309,1.4873316105663044,1.1706428743981359,2.7560977118119974,3.092686358045653,2.6326425023743263,1.8513771175678064,1.9444359011258725,2.569493428154541,2.432379379389743,3.235158340304466,2.7111579013301745,2.357942812210111,2.0507119389963777,1.7788270586237742,2.8256234321853744,1.3801860943849942,2.1998265927312484,3.3139896171536796,1.4618665711414436,1.5299408447632301,3.1490961574564893,3.236778038102416,3.5110132033941825,2.4582331160548634,2.424151488578386,1.5674527536664018,3.0901927814957153,1.8678095165623068,2.9741304557740307,10.434435768451085
"New York-Newark-Jersey City, NY-NJ-PA",2.8036255700570454,4.545191132233908,3.6263527292842435,1.797755856487107,3.7490889894740858,1.6456611145642943,3.2470585787616435,2.128734489866485,3.7476664232192727,2.4816730830042673,1.926811595351256,1.673652053844049,1.7749670745703947,1.4525265884695842,1.948278495645285,1.168054896511606,1.210114881905165,1.822814761133677,4.5943420280470395,3.9801876235355107,3.129840330679388,3.8982793411383057,3.8523371168235054,4.1636413102909255,3.3544982697579915,2.042016721230449,1.4023639188052914,4.111536831801022,1.9727002036438557,3.1736893262782107,3.0094404589236023,2.1393804784622032,1.631135300604888,1.6804508892342342,3.499967675247095,2.15067646928444,3.2035326337275682,3.0871988739737684,2.9000392374268573,2.283680018044056,1.3082369405662233,1.5205109031537962,1.804562251791562,3.0992031135981546,3.014008583709909,3.1994504617266797,3.184119677071954,2.7185244163060354,3.988132421109194,4.240797148088166,3.827658675601083,2.092820076391711,2.5169997282279155,1.4022200382550412,4.269802008762093,3.0254405317182584,3.6265994415868783,3.010331621249726,3.204998673349603,3.385174672991749,1.4007602442574758,1.4116998158150256,1.14771125359484,2.7900463648410185,3.134288017150067,2.6832935244402423,1.8526715529475635,1.9221317497314891,2.572473147166637,2.426258490844381,3.244841665845311,2.7430123771650576,2.2408708173470955,1.8906483128509786,1.8620736050200613,2.8658071867852897,1.4239789820528963,2.0979358622913535,3.3957490301360216,1.3795871342169188,1.5316369317809388,3.1597594072598496,3.2736910840195272,3.576628601060644,2.516439330324595,2.469076738028782,1.5787431577049518,3.1099518833765187,1.7430772902897889,3.0802793963382356,10.112263731653572
"Niles-Benton Harbor, MI",2.7965636010865347,4.511839736127279,3.5906117966627864,1.8918618548700037,3.6648634070624757,1.6521411719053163,3.3106972448583623,2.170719596429957,3.3909844004656575,2.6981133100504464,1.916551105937136,1.7767647652308884,2.023443150950718,1.5063487000388047,2.209491812184711,1.158594101668607,1.2500859138533178,1.881989677920062,4.5794717112922,3.8960226620100893,3.1202100892510676,3.8625837019790454,3.8266676755917737,4.159012029491657,3.3809792782305004,1.9847317811408614,1.509147147846333,3.92952332169189,2.163821963523477,2.960940473418704,2.9264322079937912,2.153433061699651,1.6378128831975167,1.9588121071012805,3.571011098176174,2.041036864571207,3.207834225844005,3.277999301513388,3.0433760186263097,2.51098315871168,1.3522381063251843,1.6127233993015133,1.9304962359332558,3.1847837795886695,2.6453184322856034,3.538278773767947,3.4116112533954213,2.9927317811408614,3.9152261544431513,4.037696779200621,3.8125972836631745,2.2918381839348076,2.9141835467597983,1.430581528909585,4.250053240201785,2.907338921226232,3.52676825766395,2.908315871168025,3.170061311602639,3.278667908420644,1.5233275126115637,1.5094123399301513,1.1899922390376405,2.7182040357004267,3.056212572759022,2.5790755917733796,1.8269272797826932,1.9257147846332945,2.5252276290259994,2.402527667830811,3.2016884749708963,2.6603589445091194,2.3893020566550254,2.089913930927435,1.7643184322856034,2.7839788901823828,1.376698098564222,2.235685836243694,3.2587435778036475,1.4857890570430734,1.4662799379123013,3.090570042685293,3.209740085370586,3.4715797438882423,2.4031470702367095,2.3821660069848662,1.595683042297245,3.0787529685681023,1.898107256499806,2.9104296468762128,10.780351962869851
"North Port-Sarasota-Bradenton, FL",2.8026733246590974,4.542006907763958,3.6077498483299513,1.9284022296142544,3.7774710503828537,1.6621848354476783,3.3111169401890774,2.1263918276305396,3.4703888787775523,2.630604759470665,1.9821322046500098,1.7638693101142624,1.925267056103719,1.557050220857407,2.156477241102454,1.1866963894783584,1.2651891622391922,1.9005472048823555,4.581317169178581,3.8902332459455695,3.1327578603809436,3.882369459202693,3.840206548789996,4.160490741027587,3.3769984781362785,2.07921346623502,1.4732187062738478,3.985485551975712,2.0410769044594868,3.0314271448081085,2.9900373243854457,2.246322948130134,1.6658766322278846,1.7820170916009643,3.621233096857139,2.029660152599431,3.2046271917935534,3.201545555873955,2.9906442537059124,2.4884706586223455,1.3910740827511787,1.6138756809017074,1.9438754679182348,3.2121495847467694,2.72934201144173,3.456672692808129,3.354692273734104,2.9433499718603655,3.9211030775466367,4.191014491911791,3.8004446772203204,2.258891543652576,2.7829907152114086,1.4862048178152285,4.26915681263134,2.940898084181395,3.559142136133872,2.922568791079994,3.1852712008911745,3.306432365484802,1.4650327252332491,1.485405814190637,1.1922062609396056,2.725800599709826,3.0644146530047447,2.590083149393062,1.846692002018825,1.9358871303768646,2.5434907113389817,2.412278016362294,3.199439912199177,2.6981504586244105,2.327700862776685,2.021534983503462,1.7801035964518244,2.8144505523371386,1.3667371035280391,2.1638502422848354,3.284125275587705,1.4468167651553876,1.4927395792995555,3.1563148063528454,3.234300014327979,3.5079786816452136,2.4269858488617646,2.3869240817185315,1.5742037851680892,3.0772681287659354,1.837491261868988,2.933831866328991,10.665837759536457
